entrezgene,Gene symbol,description,num_trial,num_over,p-val,q_val,expression
54733,SLC35F2,solute carrier family 35 member F2 [Source:HGNC Symbol;Acc:HGNC:23615],15,5,0.003525589,0.027227723,Underexpressed
54492,NEURL1B,neuralized E3 ubiquitin protein ligase 1B [Source:HGNC Symbol;Acc:HGNC:35422],15,5,0.003525589,0.027269871,Underexpressed
4493,MT1E,metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397],15,5,0.003525589,0.02731215,Underexpressed
26575,RGS17,regulator of G protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088],15,5,0.003525589,0.02735456,Underexpressed
2175,FANCA,Fanconi anemia complementation group A [Source:HGNC Symbol;Acc:HGNC:3582],15,5,0.003525589,0.027397102,Underexpressed
2013,EMP2,epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334],15,5,0.003525589,0.027439777,Underexpressed
131076,CCDC58,coiled-coil domain containing 58 [Source:HGNC Symbol;Acc:HGNC:31136],15,5,0.003525589,0.027482585,Underexpressed
113115,MTFR2,mitochondrial fission regulator 2 [Source:HGNC Symbol;Acc:HGNC:21115],15,5,0.003525589,0.027525526,Underexpressed
10459,MAD2L2,mitotic arrest deficient 2 like 2 [Source:HGNC Symbol;Acc:HGNC:6764],15,5,0.003525589,0.027568602,Underexpressed
728689,EIF3CL,eukaryotic translation initiation factor 3 subunit C like [Source:HGNC Symbol;Acc:HGNC:26347],5,3,0.003601738,0.027633047,Underexpressed
6124,RPL4,ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:10353],10,4,0.004356126,0.034473233,Underexpressed
55559,HAUS7,HAUS augmin like complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:32979],10,4,0.004356126,0.034525704,Underexpressed
23636,NUP62,nucleoporin 62 [Source:HGNC Symbol;Acc:HGNC:8066],10,4,0.004356126,0.034578334,Underexpressed
219348,PLAC9,placenta specific 9 [Source:HGNC Symbol;Acc:HGNC:19255],10,4,0.004356126,0.034631126,Underexpressed
9945,GFPT2,glutamine-fructose-6-phosphate transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4242],16,5,0.004818595,0.036926992,Underexpressed
9900,SV2A,synaptic vesicle glycoprotein 2A [Source:HGNC Symbol;Acc:HGNC:20566],16,5,0.004818595,0.036980354,Underexpressed
9816,URB2,URB2 ribosome biogenesis 2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:28967],16,5,0.004818595,0.037033871,Underexpressed
92745,SLC38A5,solute carrier family 38 member 5 [Source:HGNC Symbol;Acc:HGNC:18070],16,5,0.004818595,0.037087544,Underexpressed
91975,ZNF300,zinc finger protein 300 [Source:HGNC Symbol;Acc:HGNC:13091],16,5,0.004818595,0.037141372,Underexpressed
9015,TAF1A,"TATA-box binding protein associated factor, RNA polymerase I subunit A [Source:HGNC Symbol;Acc:HGNC:11532]",16,5,0.004818595,0.037195356,Underexpressed
84930,MASTL,microtubule associated serine/threonine kinase like [Source:HGNC Symbol;Acc:HGNC:19042],16,5,0.004818595,0.037249498,Underexpressed
84547,PGBD1,piggyBac transposable element derived 1 [Source:HGNC Symbol;Acc:HGNC:19398],16,5,0.004818595,0.037303798,Underexpressed
84128,WDR75,WD repeat domain 75 [Source:HGNC Symbol;Acc:HGNC:25725],16,5,0.004818595,0.037358256,Underexpressed
83903,HASPIN,histone H3 associated protein kinase [Source:HGNC Symbol;Acc:HGNC:19682],16,5,0.004818595,0.037412873,Underexpressed
79752,ZFAND1,zinc finger AN1-type containing 1 [Source:HGNC Symbol;Acc:HGNC:25858],16,5,0.004818595,0.03746765,Underexpressed
7270,TTF1,transcription termination factor 1 [Source:HGNC Symbol;Acc:HGNC:12397],16,5,0.004818595,0.037522588,Underexpressed
5806,PTX3,pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692],16,5,0.004818595,0.037577687,Underexpressed
5742,PTGS1,prostaglandin-endoperoxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:9604],16,5,0.004818595,0.037632949,Underexpressed
57333,RCN3,reticulocalbin 3 [Source:HGNC Symbol;Acc:HGNC:21145],16,5,0.004818595,0.037688373,Underexpressed
55148,UBR7,ubiquitin protein ligase E3 component n-recognin 7 (putative) [Source:HGNC Symbol;Acc:HGNC:20344],16,5,0.004818595,0.03774396,Underexpressed
54855,FAM46C,family with sequence similarity 46 member C [Source:HGNC Symbol;Acc:HGNC:24712],16,5,0.004818595,0.037799712,Underexpressed
54801,HAUS6,HAUS augmin like complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25948],16,5,0.004818595,0.037855629,Underexpressed
51319,RSRC1,arginine and serine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24152],16,5,0.004818595,0.037911711,Underexpressed
4893,NRAS,"NRAS proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:7989]",16,5,0.004818595,0.03796796,Underexpressed
3037,HAS2,hyaluronan synthase 2 [Source:HGNC Symbol;Acc:HGNC:4819],16,5,0.004818595,0.038024376,Underexpressed
3024,HIST1H1A,histone cluster 1 H1 family member a [Source:HGNC Symbol;Acc:HGNC:4715],16,5,0.004818595,0.03808096,Underexpressed
3009,HIST1H1B,histone cluster 1 H1 family member b [Source:HGNC Symbol;Acc:HGNC:4719],16,5,0.004818595,0.038137713,Underexpressed
29128,UHRF1,ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556],16,5,0.004818595,0.038194635,Underexpressed
29108,PYCARD,PYD and CARD domain containing [Source:HGNC Symbol;Acc:HGNC:16608],16,5,0.004818595,0.038251727,Underexpressed
27301,APEX2,apurinic/apyrimidinic endodeoxyribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:17889],16,5,0.004818595,0.03830899,Underexpressed
2177,FANCD2,Fanconi anemia complementation group D2 [Source:HGNC Symbol;Acc:HGNC:3585],16,5,0.004818595,0.038366424,Underexpressed
2171,FABP5,fatty acid binding protein 5 [Source:HGNC Symbol;Acc:HGNC:3560],16,5,0.004818595,0.038424032,Underexpressed
1665,DHX15,DEAH-box helicase 15 [Source:HGNC Symbol;Acc:HGNC:2738],16,5,0.004818595,0.038481812,Underexpressed
164284,APCDD1L,APC down-regulated 1 like [Source:HGNC Symbol;Acc:HGNC:26892],16,5,0.004818595,0.038539767,Underexpressed
135293,PM20D2,peptidase M20 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21408],16,5,0.004818595,0.038597896,Underexpressed
1306,COL15A1,collagen type XV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2192],16,5,0.004818595,0.038656201,Underexpressed
124222,PAQR4,progestin and adipoQ receptor family member 4 [Source:HGNC Symbol;Acc:HGNC:26386],16,5,0.004818595,0.038714682,Underexpressed
115004,CGAS,cyclic GMP-AMP synthase [Source:HGNC Symbol;Acc:HGNC:21367],16,5,0.004818595,0.038773341,Underexpressed
10189,ALYREF,Aly/REF export factor [Source:HGNC Symbol;Acc:HGNC:19071],16,5,0.004818595,0.038832178,Underexpressed
875,CBS,cystathionine-beta-synthase [Source:HGNC Symbol;Acc:HGNC:1550],11,4,0.006447211,0.049374556,Underexpressed
9984,THOC1,THO complex 1 [Source:HGNC Symbol;Acc:HGNC:19070],17,5,0.006415198,0.04941834,Underexpressed
8106,PABPN1,poly(A) binding protein nuclear 1 [Source:HGNC Symbol;Acc:HGNC:8565],11,4,0.006447211,0.049441916,Underexpressed
9960,USP3,ubiquitin specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:12626],17,5,0.006415198,0.049486222,Underexpressed
6125,RPL5,ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360],11,4,0.006447211,0.049509459,Underexpressed
9843,HEPH,hephaestin [Source:HGNC Symbol;Acc:HGNC:4866],17,5,0.006415198,0.049554292,Underexpressed
54930,HAUS4,HAUS augmin like complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:20163],11,4,0.006447211,0.049577188,Underexpressed
9627,SNCAIP,synuclein alpha interacting protein [Source:HGNC Symbol;Acc:HGNC:11139],17,5,0.006415198,0.049622548,Underexpressed
25788,RAD54B,RAD54 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:17228],11,4,0.006447211,0.049645102,Underexpressed
94274,PPP1R14A,protein phosphatase 1 regulatory inhibitor subunit 14A [Source:HGNC Symbol;Acc:HGNC:14871],17,5,0.006415198,0.049690993,Underexpressed
91694,LONRF1,LON peptidase N-terminal domain and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:26302],17,5,0.006415198,0.049759627,Underexpressed
8877,SPHK1,sphingosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11240],17,5,0.006415198,0.049828451,Underexpressed
84318,CCDC77,coiled-coil domain containing 77 [Source:HGNC Symbol;Acc:HGNC:28203],17,5,0.006415198,0.049897465,Underexpressed
84206,MEX3B,mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297],17,5,0.006415198,0.049966671,Underexpressed
84131,CEP78,centrosomal protein 78 [Source:HGNC Symbol;Acc:HGNC:25740],17,5,0.006415198,0.050036069,Underexpressed
84058,WDR54,WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770],17,5,0.006415198,0.050105661,Underexpressed
83690,CRISPLD1,cysteine rich secretory protein LCCL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18206],17,5,0.006415198,0.050175446,Underexpressed
8091,HMGA2,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009],17,5,0.006415198,0.050245425,Underexpressed
79083,MLPH,melanophilin [Source:HGNC Symbol;Acc:HGNC:29643],17,5,0.006415198,0.0503156,Underexpressed
7133,TNFRSF1B,TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917],17,5,0.006415198,0.050385972,Underexpressed
65997,RASL11B,RAS like family 11 member B [Source:HGNC Symbol;Acc:HGNC:23804],17,5,0.006415198,0.050456541,Underexpressed
64965,MRPS9,mitochondrial ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:14501],17,5,0.006415198,0.050527307,Underexpressed
6422,SFRP1,secreted frizzled related protein 1 [Source:HGNC Symbol;Acc:HGNC:10776],17,5,0.006415198,0.050598272,Underexpressed
6217,RPS16,ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396],17,5,0.006415198,0.050669437,Underexpressed
5892,RAD51D,RAD51 paralog D [Source:HGNC Symbol;Acc:HGNC:9823],17,5,0.006415198,0.050740803,Underexpressed
54619,CCNJ,cyclin J [Source:HGNC Symbol;Acc:HGNC:23434],17,5,0.006415198,0.050812369,Underexpressed
54360,CYTL1,cytokine like 1 [Source:HGNC Symbol;Acc:HGNC:24435],17,5,0.006415198,0.050884138,Underexpressed
51765,STK26,serine/threonine kinase 26 [Source:HGNC Symbol;Acc:HGNC:18174],17,5,0.006415198,0.05095611,Underexpressed
51303,FKBP11,FK506 binding protein 11 [Source:HGNC Symbol;Acc:HGNC:18624],17,5,0.006415198,0.051028286,Underexpressed
3306,HSPA2,heat shock protein family A (Hsp70) member 2 [Source:HGNC Symbol;Acc:HGNC:5235],17,5,0.006415198,0.051100667,Underexpressed
3183,HNRNPC,heterogeneous nuclear ribonucleoprotein C (C1/C2) [Source:HGNC Symbol;Acc:HGNC:5035],17,5,0.006415198,0.051173253,Underexpressed
285753,CEP57L1,centrosomal protein 57 like 1 [Source:HGNC Symbol;Acc:HGNC:21561],17,5,0.006415198,0.051246045,Underexpressed
2526,FUT4,fucosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:4015],17,5,0.006415198,0.051319045,Underexpressed
22976,PAXIP1,PAX interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8624],17,5,0.006415198,0.051392254,Underexpressed
22832,CEP162,centrosomal protein 162 [Source:HGNC Symbol;Acc:HGNC:21107],17,5,0.006415198,0.051465671,Underexpressed
2079,ERH,"ERH, mRNA splicing and mitosis factor [Source:HGNC Symbol;Acc:HGNC:3447]",17,5,0.006415198,0.051539299,Underexpressed
1911,PHC1,polyhomeotic homolog 1 [Source:HGNC Symbol;Acc:HGNC:3182],17,5,0.006415198,0.051613137,Underexpressed
1763,DNA2,DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939],17,5,0.006415198,0.051687188,Underexpressed
169611,OLFML2A,olfactomedin like 2A [Source:HGNC Symbol;Acc:HGNC:27270],17,5,0.006415198,0.051761451,Underexpressed
11174,ADAMTS6,ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222],17,5,0.006415198,0.051835928,Underexpressed
11091,WDR5,WD repeat domain 5 [Source:HGNC Symbol;Acc:HGNC:12757],17,5,0.006415198,0.051910619,Underexpressed
