Data_id,Study_name,Project_name,Sample_id,Sample_title,Cell_line_raw,Tissue_type,Cell_type_name,Cell_type,Cell_type_id,Stage,Treatment,Sene_type,Growth_arrest,SA-beta-gal,LMNB1,pRb/pRb,CCK-8,p16/p21/p53/p-p53,SASP,MKi67,BrdU/EdU_stain,SAHFs_stain,SASP_associated_genes
SRR9016146,GSE130727,PRJNA541183,GSM3752521,HAEC IR- 1,HAEC,Normal,Human aortic endothelial cells,Endothelial cell,HAEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016147,GSE130727,PRJNA541183,GSM3752522,HAEC IR- 2,HAEC,Normal,Human aortic endothelial cells,Endothelial cell,HAEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8564864,GSE126426,PRJNA521866,GSM3601224,AXI rep1,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,Axitinib (25 米M) one-hour pulse,CIS,0,1,0,0,0,0,1,1,0,0,0
SRR8564865,GSE126426,PRJNA521866,GSM3601225,AXI rep2,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,Axitinib (25 米M) one-hour pulse,CIS,0,1,0,0,0,0,1,1,0,0,0
SRR8564866,GSE126426,PRJNA521866,GSM3601226,AXI rep3,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,Axitinib (25 米M) one-hour pulse,CIS,0,1,0,0,0,0,1,1,0,0,0
SRR8564861,GSE126426,PRJNA521866,GSM3601221,DOXO rep1,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,Doxorubicin (5 米M) one-hour pulse,CIS,0,1,0,0,0,0,1,1,0,0,0
SRR8564862,GSE126426,PRJNA521866,GSM3601222,DOXO rep2,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,Doxorubicin (5 米M) one-hour pulse,CIS,0,1,0,0,0,0,1,1,0,0,0
SRR8564863,GSE126426,PRJNA521866,GSM3601223,DOXO rep3,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,Doxorubicin (5 米M) one-hour pulse,CIS,0,1,0,0,0,0,1,1,0,0,0
SRR8564858,GSE126426,PRJNA521866,GSM3601218,HUVEC rep1,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,IR,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8564859,GSE126426,PRJNA521866,GSM3601219,HUVEC rep2,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,IR,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8564860,GSE126426,PRJNA521866,GSM3601220,HUVEC rep3,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016154,GSE130727,PRJNA541183,GSM3752529,HUVEC IR+ 1,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,4 Gy of ionizing radiation exposure,IRIS,0,1,0,0,0,1,0,0,0,0,0
SRR9016155,GSE130727,PRJNA541183,GSM3752530,HUVEC IR+ 2,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,4 Gy of ionizing radiation exposure,IRIS,0,1,0,0,0,1,0,0,0,0,0
SRR9016156,GSE130727,PRJNA541183,GSM3752531,HUVEC IR+ 3,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,4 Gy of ionizing radiation exposure,IRIS,0,1,0,0,0,1,0,0,0,0,0
SRR9016151,GSE130727,PRJNA541183,GSM3752526,HUVEC IR- 1,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016152,GSE130727,PRJNA541183,GSM3752527,HUVEC IR- 2,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016153,GSE130727,PRJNA541183,GSM3752528,HUVEC IR- 3,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR19783655,GSE206677,PRJNA851762,GSM6260376,Senescent Ecs 1,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,passage 18-20,RS,0,1,0,0,0,1,0,0,0,0,0
SRR19783654,GSE206677,PRJNA851762,GSM6260377,Senescent Ecs 2,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,passage 18-20,RS,0,1,0,0,0,1,0,0,0,0,0
SRR19783652,GSE206677,PRJNA851762,GSM6260378,Senescent Ecs 3,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,passage 18-20,RS,0,1,0,0,0,1,0,0,0,0,0
SRR19783653,GSE206677,PRJNA851762,GSM6260378,Senescent Ecs 3,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,passage 18-20,RS,0,1,0,0,0,1,0,0,0,0,0
SRR19783662,GSE206677,PRJNA851762,GSM6260370,Senescent ECs infected with SARS-CoV-2 at 72 hpi 1,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,passage 18-20 + SARS-CoV-2 ,RS+virus,0,0,0,0,0,0,0,0,0,0,0
SRR19783661,GSE206677,PRJNA851762,GSM6260371,Senescent ECs infected with SARS-CoV-2 at 72 hpi 2,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,passage 18-20 + SARS-CoV-2 ,RS+virus,0,0,0,0,0,0,0,0,0,0,0
SRR19783660,GSE206677,PRJNA851762,GSM6260372,Senescent ECs infected with SARS-CoV-2 at 72 hpi 3,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,passage 18-20 + SARS-CoV-2 ,RS+virus,0,0,0,0,0,0,0,0,0,0,0
SRR19783656,GSE206677,PRJNA851762,GSM6260375,Young Ecs 3,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR19783657,GSE206677,PRJNA851762,GSM6260374,Young Ecs 2,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR19783658,GSE206677,PRJNA851762,GSM6260374,Young Ecs 2,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR19783659,GSE206677,PRJNA851762,GSM6260373,Young Ecs 1,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR19783663,GSE206677,PRJNA851762,GSM6260369,Young ECs infected with SARS-CoV-2 at 72 hpi 3,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR19783664,GSE206677,PRJNA851762,GSM6260369,Young ECs infected with SARS-CoV-2 at 72 hpi 3,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR19783665,GSE206677,PRJNA851762,GSM6260368,Young ECs infected with SARS-CoV-2 at 72 hpi 2,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR19783666,GSE206677,PRJNA851762,GSM6260367,Young ECs infected with SARS-CoV-2 at 72 hpi 1,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR23240584,GSE223759,PRJNA928338,GSM6994945,HUVEC_palbociclib_1,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,2米M palbociclib 72hr (3),CIS,1,1,0,0,0,0,0,0,0,0,0
SRR23240583,GSE223759,PRJNA928338,GSM6994946,HUVEC_palbociclib_2,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,2米M palbociclib 72hr (3),CIS,1,1,0,0,0,0,0,0,0,0,0
SRR23240581,GSE223759,PRJNA928338,GSM6994947,HUVEC_palbociclib_3,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,2米M palbociclib 72hr (3),CIS,1,1,0,0,0,0,0,0,0,0,0
SRR23240585,GSE223759,PRJNA928338,GSM6994944,HUVEC_vehicle_3,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR23240586,GSE223759,PRJNA928338,GSM6994943,HUVEC_vehicle_2,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR23240587,GSE223759,PRJNA928338,GSM6994942,HUVEC_vehicle_1,HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR5494710,GSE98440,PRJNA385098,GSM2595521,HUVEC_D1_RNA-Seq (senescent),HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,senescent (replicative),RS,0,1,1,0,0,1,0,0,0,0,0
SRR5494711,GSE98440,PRJNA385098,GSM2595522,HUVEC_D2_RNA-Seq (senescent),HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,senescent (replicative),RS,0,1,1,0,0,1,0,0,0,0,0
SRR5494712,GSE98440,PRJNA385098,GSM2595523,HUVEC_D3_RNA-Seq (senescent),HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Sene,senescent (replicative),RS,0,1,1,0,0,1,0,0,0,0,0
SRR5494699,GSE98440,PRJNA385098,GSM2595510,HUVEC_D1_RNA-Seq (proliferating),HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR5494700,GSE98440,PRJNA385098,GSM2595511,HUVEC_D2_RNA-Seq (proliferating),HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,RS,NA,0,0,0,0,0,0,0,0,0,0,0
SRR5494701,GSE98440,PRJNA385098,GSM2595512,HUVEC_D3_RNA-Seq (proliferating),HUVEC,Normal,Human umbilical vein endothelial cells,Endothelial cell,HUVEC,Pro,RS,NA,0,0,0,0,0,0,0,0,0,0,0
SRR11214365,GSE146197,PRJNA609692,GSM4368000,D5,DBTRG-05MG,Tumor,Glial cell from glioblastoma,DBTRG-05MG,DBTRG-05MG,Sene,1mM dbcAMP_48h,CIS,0,0,0,0,0,0,0,0,0,0,1
SRR11214361,GSE146197,PRJNA609692,GSM4367996,D1,DBTRG-05MG,Tumor,Glial cell from glioblastoma,DBTRG-05MG,DBTRG-05MG,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR14485879,GSE174204,PRJNA728731,GSM5289384,Caco-2/15 cells infected with lentivirus shNCOR1_655 rep1,Caco-2/15 ,Tumor,Colon cancer cell line,Caco-2/15,Caco-2/15,Sene,Lentivirus Sigma Mission shRNA shNCOR1_655 clone ID TRCN0000060655,GMIS,0,1,0,0,0,0,1,0,0,0,0
SRR14485880,GSE174204,PRJNA728731,GSM5289385,Caco-2/15 cells infected with lentivirus shNCOR1_655 rep2,Caco-2/15 ,Tumor,Colon cancer cell line,Caco-2/15,Caco-2/15,Sene,Lentivirus Sigma Mission shRNA shNCOR1_655 clone ID TRCN0000060655,GMIS,1,1,0,0,0,0,1,0,0,0,0
SRR14485881,GSE174204,PRJNA728731,GSM5289386,Caco-2/15 cells infected with lentivirus shNCOR1_655 rep3,Caco-2/15 ,Tumor,Colon cancer cell line,Caco-2/15,Caco-2/15,Sene,Lentivirus Sigma Mission shRNA shNCOR1_655 clone ID TRCN0000060655,GMIS,1,1,0,0,0,0,1,0,0,0,0
SRR14485876,GSE174204,PRJNA728731,GSM5289381,Caco-2/15 cells infected with lentivirus shNonTarget rep1,Caco-2/15,Tumor,Colon cancer cell line,Caco-2/15,Caco-2/15,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR14485877,GSE174204,PRJNA728731,GSM5289382,Caco-2/15 cells infected with lentivirus shNonTarget rep2,Caco-2/15,Tumor,Colon cancer cell line,Caco-2/15,Caco-2/15,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR14485878,GSE174204,PRJNA728731,GSM5289383,Caco-2/15 cells infected with lentivirus shNonTarget rep3,Caco-2/15,Tumor,Colon cancer cell line,Caco-2/15,Caco-2/15,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8591340,GSE126750,PRJNA523186,GSM3612124,H2O2_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"150 米M H2O2, 2 h",OSIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591338,GSE126750,PRJNA523186,GSM3612124,H2O2_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"150 米M H2O2, 2 h",OSIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591339,GSE126750,PRJNA523186,GSM3612124,H2O2_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"150 米M H2O2, 2 h",OSIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591341,GSE126750,PRJNA523186,GSM3612125,H2O2_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"150 米M H2O2, 2 h",OSIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591342,GSE126750,PRJNA523186,GSM3612125,H2O2_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"150 米M H2O2, 2 h",OSIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591343,GSE126750,PRJNA523186,GSM3612125,H2O2_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"150 米M H2O2, 2 h",OSIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591344,GSE126750,PRJNA523186,GSM3612126,H2O2_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"150 米M H2O2, 2 h",OSIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591345,GSE126750,PRJNA523186,GSM3612126,H2O2_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"150 米M H2O2, 2 h",OSIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591346,GSE126750,PRJNA523186,GSM3612126,H2O2_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"150 米M H2O2, 2 h",OSIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591356,GSE126750,PRJNA523186,GSM3612130,IL1b_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"3 ng/ml IL1b, 24h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591357,GSE126750,PRJNA523186,GSM3612130,IL1b_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"3 ng/ml IL1b, 24h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591358,GSE126750,PRJNA523186,GSM3612130,IL1b_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"3 ng/ml IL1b, 24h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591359,GSE126750,PRJNA523186,GSM3612131,IL1b_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"3 ng/ml IL1b, 24h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591360,GSE126750,PRJNA523186,GSM3612131,IL1b_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"3 ng/ml IL1b, 24h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591361,GSE126750,PRJNA523186,GSM3612131,IL1b_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"3 ng/ml IL1b, 24h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591362,GSE126750,PRJNA523186,GSM3612132,IL1b_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"3 ng/ml IL1b, 24h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591363,GSE126750,PRJNA523186,GSM3612132,IL1b_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"3 ng/ml IL1b, 24h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591364,GSE126750,PRJNA523186,GSM3612132,IL1b_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"3 ng/ml IL1b, 24h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591330,GSE126750,PRJNA523186,GSM3612121,ROT_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"900 nM rotenone, 16 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591331,GSE126750,PRJNA523186,GSM3612121,ROT_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"900 nM rotenone, 16 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591329,GSE126750,PRJNA523186,GSM3612121,ROT_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"900 nM rotenone, 16 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591332,GSE126750,PRJNA523186,GSM3612122,ROT_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"900 nM rotenone, 16 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591333,GSE126750,PRJNA523186,GSM3612122,ROT_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"900 nM rotenone, 16 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591334,GSE126750,PRJNA523186,GSM3612122,ROT_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"900 nM rotenone, 16 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591335,GSE126750,PRJNA523186,GSM3612123,ROT_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"900 nM rotenone, 16 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591336,GSE126750,PRJNA523186,GSM3612123,ROT_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"900 nM rotenone, 16 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591337,GSE126750,PRJNA523186,GSM3612123,ROT_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"900 nM rotenone, 16 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591348,GSE126750,PRJNA523186,GSM3612127,TNFa_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"10 ng/ml TNFa + 3 ng/ml IL1a, 24 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591349,GSE126750,PRJNA523186,GSM3612127,TNFa_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"10 ng/ml TNFa + 3 ng/ml IL1a, 24 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591347,GSE126750,PRJNA523186,GSM3612127,TNFa_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"10 ng/ml TNFa + 3 ng/ml IL1a, 24 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591350,GSE126750,PRJNA523186,GSM3612128,TNFa_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"10 ng/ml TNFa + 3 ng/ml IL1a, 24 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591351,GSE126750,PRJNA523186,GSM3612128,TNFa_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"10 ng/ml TNFa + 3 ng/ml IL1a, 24 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591352,GSE126750,PRJNA523186,GSM3612128,TNFa_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"10 ng/ml TNFa + 3 ng/ml IL1a, 24 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591354,GSE126750,PRJNA523186,GSM3612129,TNFa_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"10 ng/ml TNFa + 3 ng/ml IL1a, 24 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591355,GSE126750,PRJNA523186,GSM3612129,TNFa_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"10 ng/ml TNFa + 3 ng/ml IL1a, 24 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591353,GSE126750,PRJNA523186,GSM3612129,TNFa_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Sene,"10 ng/ml TNFa + 3 ng/ml IL1a, 24 h",CIS,0,1,0,0,0,1,1,0,0,0,0
SRR8591320,GSE126750,PRJNA523186,GSM3612118,DMSO_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8591321,GSE126750,PRJNA523186,GSM3612118,DMSO_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8591322,GSE126750,PRJNA523186,GSM3612118,DMSO_A,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8591323,GSE126750,PRJNA523186,GSM3612119,DMSO_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8591324,GSE126750,PRJNA523186,GSM3612119,DMSO_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8591325,GSE126750,PRJNA523186,GSM3612119,DMSO_B,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8591326,GSE126750,PRJNA523186,GSM3612120,DMSO_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8591327,GSE126750,PRJNA523186,GSM3612120,DMSO_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8591328,GSE126750,PRJNA523186,GSM3612120,DMSO_C,NA,Normal,Cerebellar astrocytes,Astrocytes,CAs,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR10804561,GSE142730,PRJNA598137,GSM4238296,"iPSC-derived astrocytes, Contr-L3",NA,Normal,iPSC-derived astrocytes,Astrocytes,iPSC-astrocyte,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR10804562,GSE142730,PRJNA598137,GSM4238297,"iPSC-derived astrocytes, Contr-L9",NA,Normal,iPSC-derived astrocytes,Astrocytes,iPSC-astrocyte,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1485146,GSE58910,PRJNA253866,GSM1422183,astrocyte_senescent_rep1,NA,Normal,Primary astrocytes,Astrocytes,PAs,Sene,200 米M hydrogen peroxide for 2hr,CIS,0,1,0,0,0,1,0,0,1,0,0
SRR1485147,GSE58910,PRJNA253866,GSM1422184,astrocyte_senescent_rep2,NA,Normal,Primary astrocytes,Astrocytes,PAs,Sene,200 米M hydrogen peroxide for 2hr,CIS,0,1,0,0,0,1,0,0,1,0,0
SRR1485144,GSE58910,PRJNA253866,GSM1422181,astrocyte_pre-sen_rep1,NA,Normal,Primary astrocytes,Astrocytes,PAs,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1485145,GSE58910,PRJNA253866,GSM1422182,astrocyte_pre-sen_rep2,NA,Normal,Primary astrocytes,Astrocytes,PAs,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
ERR5023184,E-MTAB-9970,PRJEB42249,ERS5494232,A549_Ali14_batch1,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Sene,alisertib,CIS,0,1,0,0,0,0,1,0,0,0,0
ERR5023183,E-MTAB-9970,PRJEB42249,ERS5494231,A549_Ali7_batch3,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Sene,alisertib,CIS,1,1,1,1,0,1,0,0,0,0,0
ERR5023185,E-MTAB-9970,PRJEB42249,ERS5494233,A549_Eto7_batch3,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Sene,etoposide,CIS,1,1,1,1,0,1,0,0,0,0,0
ERR5023186,E-MTAB-9970,PRJEB42249,ERS5494234,A549_P_batch3,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR5931955,GSE102639,PRJNA398256,GSM2742115,4422_3_A549_VX680_R1,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Sene,VX680,CIS,0,1,0,1,0,1,0,0,0,0,0
SRR5931956,GSE102639,PRJNA398256,GSM2742116,4422_4_A549_VX680_R2,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Sene,VX680,CIS,0,1,0,1,0,1,0,0,0,0,0
SRR5931957,GSE102639,PRJNA398256,GSM2742117,4422_5_A549_AZD1132_R1,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Sene,AZD1132,CIS,0,1,0,1,0,1,0,0,0,0,0
SRR5931958,GSE102639,PRJNA398256,GSM2742118,4422_6_A549_AZD1132_R2,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Sene,AZD1132,CIS,0,1,0,1,0,1,0,0,0,0,0
SRR5931959,GSE102639,PRJNA398256,GSM2742119,4422_7_A549_MLN8237_R1,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Sene,MLN8237,CIS,0,1,0,1,0,1,0,0,0,0,0
SRR5931960,GSE102639,PRJNA398256,GSM2742120,4422_8_A549_MLN8237_R2,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Sene,MLN8237,CIS,0,1,0,1,0,1,0,0,0,0,0
SRR5931953,GSE102639,PRJNA398256,GSM2742113,4422_1_A549_untreated_R1,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR5931954,GSE102639,PRJNA398256,GSM2742114,4422_2_A549_untreated_R2,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR6702555,GSE110397,PRJNA433624,GSM2990629,A549 Combo 1,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Sene,"DMSO, trametinib, palbociclib",CIS,0,1,0,0,0,0,1,0,0,0,0
SRR6702559,GSE110397,PRJNA433624,GSM2990633,A549 Combo 2,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Sene,"DMSO, trametinib, palbociclib",CIS,0,1,0,0,0,0,1,0,0,0,0
SRR6702552,GSE110397,PRJNA433624,GSM2990626,A549 Vehicle 1,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR6702556,GSE110397,PRJNA433624,GSM2990630,A549 Vehicle 2,A549,Tumor,Non-small cell lung carcinoma,A549,A549,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
