	group	fc	deltaMean	pvalue	padj
1534	ANKS6	0.9869241852295084	-0.0038602726964774847	0.9218798998584381	0.9363576402212405
1535	VEZT	1.0805503901081486	0.023780275040819088	0.07515039910548313	0.09616839842749793
1536	NUP54	1.7933335369801364	0.23420978698134215	2.043386527829427e-30	3.4679602560963256e-29
1537	RPP38	2.147681265885912	0.33882115437702304	1.2859890154904211e-05	2.2694481667172405e-05
1538	RPL10	1.9939683618445856	0.29344167042271757	1.7775304594581544e-32	3.4582360890108644e-31
1539	MAD2L2	1.2190183413169382	0.06465910827381466	1.821123742233017e-10	5.237919609571647e-10
1540	SYMPK	1.7729736504967135	0.22819909355421403	1.5611493220098106e-26	1.9356633821603507e-25
1541	EXOSC5	1.9367198848333722	0.27654064080427815	3.1125845439889165e-22	2.8001559450246153e-21
1542	EIF3B	1.7015716847514448	0.2071196378048636	4.0700883006864965e-41	1.545987508498855e-39
1543	NIFK	2.122530570600251	0.33139610714189677	2.343180973341097e-29	3.6889684665823986e-28
1544	DCTN1	0.9678916672633626	-0.009479097277545423	0.7992164160502101	0.8329812210836902
1545	MED1	1.544111450589751	0.16063385826575166	7.983172552557073e-10	2.1610556468630174e-09
1546	HECTD1	1.0055365468338853	0.0016345123382940363	0.8647919074922084	0.8858934223582425
1547	RFC3	2.004479863008667	0.2965449004435547	6.067581754616168e-27	7.848498993944049e-26
1548	RABGGTA	1.852868929633667	0.2517859651980246	6.32038052586661e-66	8.896865057881646e-64
1549	THOC1	1.5309999096350746	0.15676303840140898	3.484168450103926e-07	7.212469810639009e-07
1550	ATP6V1D	1.1551279714833613	0.04579724348256747	0.007256828562067351	0.01033666116013522
1551	MRPS7	1.0092144268429466	0.002720304698395404	0.5417710814328369	0.595251697827722
1552	TOMM20	1.3504272296893562	0.10345394842429428	1.1050708680867648e-06	2.171128561027609e-06
1553	CAD	1.0468177815049533	0.013821655233375918	0.2175903889377071	0.2611302912376796
1554	TIMM13	1.1965323756081	0.058020748752567575	0.0008717640445321165	0.001329592962756759
1555	RIOK1	1.4979105631851568	0.14699432395516576	2.0130513377885314e-07	4.2517492068207905e-07
1556	RPL39	2.116139574711789	0.32950934235021395	1.0748696805149894e-22	1.0126626556977833e-21
1557	SMC2	1.8733307828466872	0.25782676148215417	2.761805468376163e-23	2.7537502024267324e-22
1558	BMP2K	2.116066128256755	0.32948765931554286	1.906896813923062e-12	6.54692119902136e-12
1559	USP39	1.272551167490946	0.08046319473970359	0.0010384911798396665	0.0015788496781171041
1560	PTPN11	0.9716816168431642	-0.00836021947599147	0.3587801838730116	0.410401998091834
1561	XRCC6	1.4958127990829124	0.14637501711810202	1.6201706507875845e-15	7.572399154950566e-15
1562	NCBP1	1.28221126202793	0.0833150704997262	0.0006192246696404176	0.0009590968507763879
1563	SEC16A	1.0889927647959416	0.026272652691676224	0.0005986652993034237	0.0009284549975587122
1564	BTF3	1.9895830787201765	0.2921470368561973	2.1464846155373476e-37	5.972718238349852e-36
1565	MRPL46	0.9270658165765824	-0.021531800645009758	0.21011288287095675	0.2527904116190043
1566	NDUFB7	0.9838133994263072	-0.004778646175412571	0.9704683113166274	0.9749499030145631
1567	THOC3	1.4142594044840342	0.12229863273970304	8.75264821137223e-13	3.121473497736773e-12
1568	RPL18	2.0282360572363256	0.30355825980653667	3.6065456485696944e-29	5.5323485493764605e-28
1569	FARSB	1.5466964509382448	0.16139700812989582	4.395524551827975e-08	9.923104011815418e-08
1570	SKP1	1.0458482865483425	0.013535438659031118	0.6486652008864957	0.6976778079069534
1571	MCRS1	1.523361431893854	0.15450798909208197	0.003156573330427039	0.004637004284660469
1572	AURKB	2.250662441434119	0.3692234984907545	1.672485609285505e-06	3.2459513893107977e-06
1573	SRP54	1.623302812122643	0.18401291770395795	2.4086197430954096e-10	6.845400291243843e-10
1574	MRPL42	1.0256756039433828	0.007580011999855196	0.5376299340804764	0.591244683940524
1575	NUDCD3	1.7038445747474151	0.2077906457189051	1.2311976526118266e-35	3.0373773017526818e-34
1576	DDX54	1.524451674243962	0.15482985299506136	7.963512533580094e-10	2.158175027503643e-09
1577	MIPEP	1.0543284943540026	0.016038985491655278	0.12969418591687742	0.16064088348814062
1578	SDHAF2	1.0586464317089797	0.017313737082212677	0.23807081489676607	0.28259100200791726
1579	KIF14	1.0084241451995473	0.0024869958985929697	0.9606639734095072	0.9681393963881924
1580	UTP3	1.4316457240029274	0.12743146275519684	7.033054468735353e-09	1.712115904749105e-08
1581	RPS15A	2.101287240526854	0.32512460142665406	3.954092584754052e-14	1.5717846437402735e-13
1582	RPL17	2.0296984792889363	0.30398999947396904	2.8708655028093243e-30	4.804182621134764e-29
1583	MRPL34	1.6874551297329743	0.20295211533206897	1.5998256692421476e-36	4.161285680974412e-35
1584	TRIAP1	1.55596246227279	0.16413254172285524	8.900628865430281e-09	2.1341888652279222e-08
1585	EIF2S2	1.500029668684942	0.14761993124965245	3.767611943339297e-08	8.562103875034129e-08
1586	RPUSD3	1.217862562908924	0.06431789666215243	1.2393786322005405e-06	2.4310107105376175e-06
1587	NOLC1	2.0299759599888185	0.30407191797682004	8.806931884595519e-17	4.621707894701113e-16
1588	UTP11	2.205349829158537	0.35584620284656693	8.128969435195275e-10	2.1980365941720106e-09
1589	MYSM1	1.01110405175275	0.0032781641950257456	0.8531313086871958	0.8765750200465691
1590	TARDBP	1.2619908555409267	0.0773455546841913	1.4295253390903437e-75	3.109867396766538e-73
1591	EIF4A1	1.5565907275617683	0.16431801967461251	1.7486949323394015e-13	6.631738467651645e-13
1592	UBE2N	1.164638267770096	0.04860489545190727	3.1807967012458385e-05	5.433009640314983e-05
1593	ZCCHC9	2.180239779009027	0.34843315496383914	1.859702082744048e-14	7.699424020772503e-14
1594	PPP1R10	1.3348462538882255	0.09885409621429542	0.012054519487738275	0.016829909646533078
1595	CNOT11	1.108787971322394	0.03211663997785613	0.08795526604218137	0.11136346647562964
1596	PRPF3	1.8923007238586722	0.2634271119480855	8.73382230107928e-49	4.976199230114933e-47
1597	SUGT1	2.0604526393138745	0.31306931470832705	2.3246494426829651e-07	4.879724663456434e-07
1598	INTS8	1.889293040921907	0.26253917673913335	1.3986598111673576e-55	1.1953546171869596e-53
1599	POGZ	0.9796640183166413	-0.006003636196001583	0.3162108830669057	0.3664371153409711
1600	AIFM1	0.9337654597572987	-0.019553916275997063	0.390576689035942	0.44422529318584086
1601	EMC1	2.1079367911272255	0.32708769734664117	9.189262546709982e-10	2.4652360172956266e-09
1602	POLR1E	2.0590036181307516	0.31264153127700706	1.591900768313633e-30	2.7405888766723195e-29
1603	ATXN10	1.133803345328439	0.03950173734751533	0.01628941360679628	0.022493114114866413
1604	NDUFA11	1.0974347067504255	0.028764902589991093	0.02102868983313099	0.028656978798794114
1605	MMS22L	1.9768168967116948	0.28837817466974164	2.8711025477492294e-12	9.622616802190343e-12
1606	STRIP1	1.035006326674971	0.010334649843183774	0.9487879684581082	0.958400003596561
1607	ATP6V1G1	1.1473622509008052	0.04350462924326476	0.0020536790593174824	0.003052455893755736
1608	WDR33	1.7533766502615016	0.22241362119408464	1.713749278935329e-10	4.940966294568966e-10
1609	MED24	1.4197879720404682	0.12393078941699825	5.70453562822151e-06	1.050073366025698e-05
1610	HMGA1	1.3713200795699765	0.10962198455522582	2.3928320569480034e-09	6.124114558584569e-09
1611	IPO9	1.4477117236507948	0.13217450484250437	1.4120985925792834e-16	7.298384302467009e-16
1612	CD3EAP	2.2063367857447833	0.35613757448415656	2.604557443150611e-22	2.369850175459853e-21
1613	RPL27	1.988298198673819	0.2917677115561483	8.474676868696529e-07	1.6815838927687228e-06
1614	RNASEH2C	1.258626984286257	0.07635246472484347	1.912052004268699e-07	4.0491508373584045e-07
1615	MRPL32	1.124770731574585	0.03683510793559386	0.06494714244943921	0.08373842234995045
1616	RPF1	1.9237617363281165	0.27271510581852537	3.4681030055984396e-09	8.699340138780991e-09
1617	SLC1A5	0.9801658978250228	-0.005855470150739228	0.06598895452106014	0.08496132535211809
1618	RPL35	2.044102850502543	0.3082424917187581	1.8894324865986618e-34	4.265482962670375e-33
1619	DHFR	1.1724507758928449	0.0509113224185323	0.07607271239169656	0.09729663321931047
1620	EFTUD2	1.7530712530610122	0.22232346111646634	9.040649127953734e-39	3.0047601893324007e-37
1621	ACD	1.6969627955275226	0.20575899072133758	2.658162946774784e-11	8.134250551959154e-11
1622	ENO1	0.9313978375434456	-0.020252891257528327	0.21537056507571195	0.2587257842500897
1623	COPS3	1.8566270333786303	0.2528954413975461	6.668460487674375e-18	3.886464321674412e-17
1624	TARS	1.2812143562690168	0.08302076164405336	6.16256505917962e-06	1.1248679013437704e-05
1625	RPL29	1.661508474932508	0.1952920830626304	1.0372643553544807e-09	2.7610384898367877e-09
1626	PSMB5	2.109580146507248	0.3275728525752412	2.037254293750373e-66	3.046968453090401e-64
1627	SRP19	1.5307602053250704	0.15669227233295524	8.80108723281108e-11	2.5873466521028145e-10
1628	ZNF236	1.816026366032921	0.24090921718403852	1.636408228305357e-27	2.1957453556195976e-26
1629	PHB	1.514415191617485	0.15186685906071068	5.901851837054293e-19	3.879981166503001e-18
1630	MRTO4	1.7696763273135623	0.2272256500725806	5.014288716113596e-05	8.450135843422419e-05
1631	RPS27A	2.0262833083827614	0.30298176471121746	3.555330182315225e-32	6.752305655778043e-31
1632	CSNK1A1	1.4647599162243914	0.13720751222837385	0.009770250552034654	0.013761159253101191
1633	EPB41L2	1.0793179904638386	0.023416443128117637	0.23245617367164795	0.2768878166233218
1634	UTP15	2.1565464057044337	0.34143834174106585	2.7158146699503775e-19	1.8358600297150436e-18
1635	GPS2	0.9617659773945901	-0.011287537804010761	0.18752765911523994	0.22790944045849118
1636	PLK4	1.9148451711476528	0.2700827365385488	3.799070476534265e-72	6.993212038728074e-70
1637	RPL7L1	1.8747005930353342	0.2582311600579526	2.9579922386374963e-09	7.458878216079587e-09
1638	FTSJ3	2.1121702365278763	0.3283375050243272	7.692757573397762e-19	5.01601331693211e-18
1639	MOK	0.9361138012254939	-0.018860633401408033	0.6509970508785763	0.6998364522697363
1640	METAP1	1.2930064446244112	0.08650204961820745	2.1642280156393876e-05	3.752896841612358e-05
1641	ATP6V1E1	1.3449878736341458	0.10184812897557177	7.372843462826322e-07	1.471494112305537e-06
1642	ATP11B	1.7105890021562367	0.2097817513927483	3.260656135037304e-36	8.213421190678176e-35
1643	TXN	1.1300107919952826	0.03838209085979072	0.08208954923033539	0.1044339666710221
1644	PNISR	1.2767733894365867	0.081709689002685	5.848554251950854e-06	1.0716378503000303e-05
1645	MON1A	1.0191717147441255	0.005659918580249168	0.3716840614249103	0.4241487644205104
1646	RPS17	2.045060002402343	0.30852506434692945	8.91433843830333e-09	2.1353365248107974e-08
1647	DCTN5	1.9664641631057136	0.2853218163796822	1.533402184825258e-09	3.992852479093408e-09
1648	RPL32	2.0865908993562465	0.3207859131265535	7.289772752326797e-31	1.2826783967880903e-29
1649	POLRMT	1.1061322020861335	0.03133259755672785	0.002552692021576028	0.0037800693116531157
1650	SNW1	1.2307235522949203	0.06811474810490059	1.935706237409268e-06	3.720598414554521e-06
1651	DAD1	1.5658068096463693	0.1670388130373303	8.507986480541965e-10	2.2927490594523563e-09
1652	TIMM9	1.8642722061354748	0.25515246722508395	8.363244745152289e-15	3.612499038835637e-14
1653	MED7	1.6703263508312771	0.1978953170614603	3.0485333954757473e-06	5.7306680403562165e-06
1654	GPKOW	1.3555544751715785	0.10496762585782798	2.1205760168393006e-08	4.941127953550581e-08
1655	MIOS	1.1186014169908571	0.035013788418488956	0.0011434104980816253	0.0017317603303223603
1656	HDAC7	1.943093859727378	0.27842238061806707	5.167839076639025e-32	9.737510953068651e-31
1657	PSMD13	2.3137032332733147	0.3878345488744254	8.439610211907345e-16	4.039197447418855e-15
1658	STX18	1.6603713161884508	0.19495636839182073	3.6182656347877248e-06	6.748643541735796e-06
1659	TOE1	1.245093946484564	0.07235720957300645	0.0004606001998971054	0.0007208739557578634
1660	DHX9	1.032979667013717	0.009736334625913667	0.14670888865900364	0.18087293691962683
1661	SGPP1	1.0945567801393468	0.027915274347758368	0.12125072968512506	0.15080717054911863
1662	UBA1	1.323468353705491	0.09549508584365485	3.706841831966072e-05	6.304529142782381e-05
1663	ASF1B	1.0173948252234288	0.005135341089530843	0.5664217674571401	0.6197747094306979
1664	CEBPG	2.177247043463164	0.3475496325586776	1.947895832038867e-07	4.117769192640467e-07
1665	TRPM7	1.056327213976839	0.0166290521852705	0.4042412779954482	0.4584594209682974
1666	RPS29	2.0172623214652967	0.3003185678011972	8.716967245530892e-16	4.138829884634013e-15
1667	SNAPC3	1.6214480972411014	0.18346536442772748	3.390293555631834e-33	6.93416451164699e-32
1668	CARS	1.3410177027196906	0.10067604580902162	4.782187319356503e-06	8.843720444528679e-06
1669	DNAJA1	0.9700712540054963	-0.008835634568877315	0.9047372259100473	0.9209001197799844
1670	PSAT1	1.0299328505823884	0.008836846334936976	0.6997906272894845	0.7445971414423016
1671	SAMM50	1.4077694110667958	0.12038264166544721	4.047583907218403e-09	1.00475812136656e-08
1672	INTS13	1.1675049852381867	0.049451214504664054	2.805650108734414e-08	6.43095853467572e-08
1673	COPS2	1.8870071246543474	0.26186432317864944	4.903471578929671e-16	2.394695405791572e-15
1674	POLR2F	1.611101258573877	0.1804107464553102	4.352585429437782e-11	1.3134598906235326e-10
1675	CNOT1	1.99696078332679	0.29432510010926943	1.6308937917780729e-37	4.5914456984999154e-36
1676	KPNB1	1.8394303196861121	0.24781858725869904	9.364124437408259e-66	1.244908321039887e-63
1677	EIF2B5	1.6512982514464478	0.19227779694432917	1.1704774530799054e-38	3.7850710070543425e-37
1678	RBM33	1.2065630270181267	0.06098202118152479	0.00011386788592961615	0.00018561706473404048
1679	CPNE7	1.2654961115548669	0.07838038458368735	8.431973085989856e-12	2.708417663728017e-11
1680	SENP6	1.72715668933182	0.2146729028483359	1.9329653721314142e-05	3.3689629537585394e-05
1681	RRM1	1.7125520788910107	0.21036129550937493	4.62865352011519e-20	3.3976588569434507e-19
1682	ZNF830	1.9926175404996906	0.29304287777789634	0.0002321628542757182	0.00037161585972026335
1683	EIF1	0.8701781431688704	-0.03832631297761768	0.00011170248284878531	0.00018233563537322189
1684	PPIH	1.4172831878064762	0.12319132114226655	1.702716239666104e-05	2.974160555854735e-05
1685	FBXO5	1.503943259059793	0.14877531057663157	0.06117298060720529	0.07921371352437351
1686	GTF3C2	1.2157095203666965	0.06368227039442104	0.00010504328758602028	0.00017169985464026403
1687	PRKCA	1.0034771613701026	0.0010265357328664848	0.8868679601863217	0.9046355621167382
1688	SP1	1.042717583099299	0.012611185045987905	0.4441250414682525	0.49756143456625856
1689	MEN1	1.018700101585821	0.005520687837824556	0.7371933733050926	0.7785100363279288
1690	BRK1	1.1881245852303883	0.05553858116282534	0.10510602214610927	0.13228788448223627
1691	NDUFAF7	1.7633651572255624	0.22536245164088436	1.1767119139271837e-05	2.088925526726818e-05
1692	MCEE	1.6600968042405304	0.194875326330885	3.139998082544353e-05	5.370990287011177e-05
1693	UBA3	1.2944042588250715	0.0869147156040957	5.632813499819758e-05	9.439301614193753e-05
1694	AFG3L2	1.056195436509874	0.016590148532483695	0.4079866868188986	0.46205023263493816
1695	DDX42	1.0552581591951131	0.01631344332590917	0.20938999537976843	0.2520474139556267
1696	ZMAT2	1.6412098532565824	0.18929947637562433	9.660580374704071e-51	6.083623378070222e-49
1697	ANLN	2.235823740384614	0.3648427823734029	3.651910972331313e-06	6.8060926454741685e-06
1698	SLC39A9	1.1219054532269443	0.03598921374335079	0.17397261201474667	0.21262331999555095
1699	METTL17	0.9794902363995648	-0.006054940501041606	0.23370573809527762	0.27796114873856825
1700	PRPF39	1.1278665231650615	0.0377490547878902	0.00033972788169000243	0.0005366130830918652
1701	MALSU1	1.0037012053452024	0.0010926785205296885	0.6162301458633777	0.6660518243229733
1702	STT3B	1.5271334985736864	0.15562158746197557	9.177879788648402e-05	0.00015115393210072696
1703	SARS2	0.846675378367814	-0.04526485431104155	5.2470227553066055e-05	8.817503829669037e-05
1704	C5orf30	1.4646144287068874	0.13716456106231978	1.835492694928206e-06	3.547927317417768e-06
1705	EXOSC7	1.9512502621552346	0.2808303328678032	3.973863934819844e-19	2.6711956168606423e-18
1706	PGS1	1.0956786510294199	0.028246475702468243	0.2327053356552884	0.27704670060851
1707	CHMP3	1.7509353971720478	0.22169290873281017	4.385774375733702e-12	1.4556391235964976e-11
1708	HNRNPA1	0.8411886557016033	-0.0468846574417279	0.000107151731584929	0.000175026685107669
1709	TMEM199	1.0757350326638506	0.022358673925150785	0.08198804119783538	0.10436030988639365
1710	RPS14	1.9004266769871405	0.2658260748842592	1.1271565302179299e-16	5.889269818365734e-16
1711	EMC4	1.1356954658021354	0.040060333590369646	0.03335004230552401	0.04448531284120343
1712	THOC2	1.5614641935140647	0.16575677572026393	0.00047394357983840467	0.0007407883648290675
1713	RPA2	2.1012210638635933	0.3251050645969564	1.4121486779896461e-34	3.249299794643484e-33
1714	CENPI	1.812459583714243	0.23985622334459206	4.380262000157292e-10	1.2131906211083795e-09
1715	TCP1	1.8901516026316543	0.26279264334022484	0.0019951806594049994	0.0029673507258894736
1716	UPF1	1.5259877055587059	0.15528332376145837	1.3036680579789808e-10	3.7906168441600257e-10
1717	NOP16	2.2225449683837635	0.3609225921674885	1.1317607886966411e-09	3.0025538440699138e-09
1718	TARS2	0.9819333162134217	-0.005333688749905585	0.8360900181466424	0.8623980230279807
1719	NAA35	0.9676549515118343	-0.009548981056758388	0.47604767215843435	0.5303454746159839
1720	SART1	1.335452656297862	0.09903311975554963	2.847591438441675e-15	1.2930334558237055e-14
1721	PPP1CB	1.4233365101218496	0.12497839714993125	0.00023689581483614893	0.00037817990987518634
1722	PIP4K2C	1.6375124372735184	0.18820791655947033	0.03672131583317603	0.04862983330868304
1723	LSM7	1.6794532604634684	0.20058978472368771	2.5621673203571277e-15	1.1768265638415751e-14
1724	PRPF4B	1.6688673190475338	0.19746457827715236	3.534913775261458e-10	9.88206619649611e-10
1725	SPCS2	1.602915907457702	0.17799424790593033	7.12488600928224e-16	3.451387089111822e-15
1726	BRCA2	1.6332256243376988	0.18694235359291655	2.176505445436065e-21	1.7959922520443118e-20
